gene,tda_importance,tda_rank,euclidean_t,euclidean_p,euclidean_rank
LOC286184,0.27596846,1002,-1.6603595,0.0999933,15869
MIR128-2,0.27579904,1003,0.40018448,0.6898042,19529
MIR3912,0.27569112,1004,0.051339366,0.95915467,20661
MIR525,0.27568495,1005,-0.13915345,0.88961947,20371
C1orf74,0.27556765,1006,7.3381414,3.8415306e-11,6306
LOC100132987,0.2753555,1007,8.612528,4.1407814e-17,4009
DEFB116,0.27374697,1008,2.0455558,0.04107414,14910
GABRR3,0.27301043,1009,5.393142,1.072855e-07,8280
KRT8P41,0.2728967,1010,10.003896,1.9204e-17,3930
MIR492,0.27265275,1011,10.435883,2.0047192e-18,3657
MIR506,0.27253327,1012,0.09890711,0.9214083,20512
LOC150381,0.2724545,1013,-4.65476,7.6797405e-06,9776
GPR65,0.2721026,1014,4.372606,2.6130341e-05,10272
MIR2117,0.27206597,1015,-0.78686047,0.4331826,18229
MIR769,0.27203593,1016,-0.4825988,0.63039696,19227
MIR3619,0.2719799,1017,-0.20782267,0.8357579,20153
TYRO3P,0.2715147,1018,-8.212022,8.858277e-13,5538
GRM8,0.27148062,1019,22.371893,0.0,162
LRRC49,0.2713387,1020,-4.4615297,1.5456788e-05,10061
LOC339822,0.27106723,1021,-0.57672393,0.5651774,18924
FLJ41649,0.271037,1022,7.1650515,4.540621e-12,5837
C10orf131,0.27068692,1023,0.6775876,0.499354,18603
KNTC1,0.2706406,1024,13.611983,4.740838e-32,1342
LCN8,0.27046913,1025,-3.0466216,0.0029627052,12807
SNORD115-34,0.27026725,1026,1.4949018,0.13527316,16244
FLJ30679,0.26985735,1027,1.8711188,0.06359726,15346
C2orf72,0.2696858,1028,-1.4385103,0.15303683,16384
NR2C2AP,0.2691878,1029,10.453287,8.2926076e-19,3555
GPR152,0.26912272,1030,0.14293455,0.88654596,20358
FAM109B,0.26907146,1031,7.1645784,3.1559172e-11,6257
LOC642826,0.2689203,1032,-3.5256386,0.0006284308,11855
TEF,0.26889014,1033,-15.251227,5.0106972e-30,1526
LOC150568,0.2688616,1034,3.349748,0.0010390622,12145
NIM1,0.26882282,1035,0.34417263,0.7310585,19715
CDKL5,0.26881483,1036,-2.973571,0.0036184508,12948
GRM5,0.26868767,1037,3.6978538,0.00031126058,11443
OR7E91P,0.26855123,1038,12.134302,3.1212366e-26,2007
CYP2A13,0.2679875,1039,0.9195059,0.3588939,17818
SCML2,0.26777834,1040,-0.18445462,0.85386086,20237
ANKRD20A8P,0.26742405,1041,-0.5212367,0.60313064,19109
MIR4294,0.26741493,1042,-0.7852766,0.43410513,18238
CXorf26,0.26729083,1043,6.521894,8.788139e-10,6999
OR51M1,0.26706034,1044,2.4018557,0.017346624,14112
ZMYM2,0.26695687,1045,-0.2957178,0.7679446,19855
LOC100131208,0.2668911,1046,-1.5039502,0.13568775,16248
KRT13,0.26684308,1047,-2.1327019,0.035227317,14765
SNORD12B,0.26650786,1048,1.947532,0.054042622,15159
GPR64,0.26612332,1049,-9.470053,4.0218355e-16,4294
SNORD114-17,0.2660967,1050,-0.32609853,0.74505806,19774
MIR516B1,0.26570088,1051,-0.12918434,0.8974749,20407
MIR4727,0.26553798,1052,0.052496847,0.9582383,20660
LINC00184,0.2655205,1053,-4.317541,3.630114e-05,10416
SNORA48,0.2654373,1054,-6.997479,2.1970892e-10,6653
MIR142,0.2653107,1055,-3.294713,0.0013378793,12294
ZPBP,0.26519886,1056,-4.766661,6.1139144e-06,9697
CCRL1,0.26474085,1057,-9.252765,2.847347e-15,4568
KRT34,0.26469713,1058,6.269925,8.2622764e-10,6985
MIR133A1,0.2645943,1059,-1.5894859,0.11510751,16042
FOXD4L5,0.26448113,1060,1.5933975,0.11355376,16026
LINC00160,0.2642419,1061,7.3888946,1.5890969e-11,6099
HIST3H2BB,0.26417348,1062,16.878416,0.0,616
MIR4696,0.2639948,1063,-0.44668692,0.6560669,19357
MIR4277,0.26371744,1064,2.4603565,0.014939856,13965
C3orf32,0.2636019,1065,-2.1418781,0.033701792,14718
LOC284798,0.263545,1066,-3.0598907,0.0028112964,12772
MIR3155A,0.26341495,1067,1.1440948,0.2547795,17155
MNDA,0.2631759,1068,2.2037232,0.029556045,14591
MIR301B,0.26316822,1069,0.46345815,0.6438685,19301
ESM1,0.2631448,1070,20.12523,0.0,342
DEFB114,0.2629419,1071,-0.70219755,0.48423383,18524
SNORD114-2,0.26286885,1072,-1.6202888,0.108468935,15974
SLC38A3,0.26286048,1073,-6.534288,1.3795903e-09,7111
MIR4306,0.2627722,1074,-1.4088541,0.16208674,16465
UNC5C,0.2623694,1075,-4.046798,9.2107715e-05,10843
LILRA3,0.26227397,1076,-2.0747154,0.04039687,14893
MIR3132,0.26201963,1077,-1.3304493,0.18624033,16668
MIR106B,0.26196754,1078,-2.960296,0.0037858277,12978
CD207,0.26180783,1079,3.49157,0.0006344488,11861
KRTAP9-9,0.26175168,1080,-0.7412991,0.4601954,18392
SNORA50,0.26148558,1081,-3.9429543,0.00014885003,11049
RPAP2,0.2614822,1082,-1.3971223,0.1649257,16494
LOC728342,0.26131225,1083,6.0003395,9.628112e-09,7615
SLFN14,0.26128274,1084,-0.6327239,0.52822477,18746
MIR4491,0.26114312,1085,-0.35364947,0.7242333,19685
SLCO1B3,0.26073354,1086,0.3842271,0.70155436,19576
TSPO,0.26058733,1087,2.4043565,0.017478218,14116
FLNB,0.26041323,1088,2.8796036,0.004719515,13138
MIR1185-2,0.26041043,1089,-0.96615905,0.33648401,17695
MIR553,0.2602702,1090,-0.82973665,0.4085781,18114
DEGS1,0.26011562,1091,1.6650479,0.09751116,15831
OPRK1,0.2598217,1092,1.1497711,0.2515519,17126
MIR4257,0.25977004,1093,-7.1569824,1.04024254e-10,6505
OR2T33,0.25936496,1094,1.1828185,0.2390412,17051
SRPK2,0.25925338,1095,9.170162,3.185226e-17,3977
SNORA22,0.25911826,1096,-0.6166481,0.5388014,18794
OTUD7A,0.25893015,1097,-8.814671,7.910825e-15,4728
MIR641,0.25849983,1098,-4.3285856,3.3392043e-05,10380
ADAM20,0.25827414,1099,-4.5733414,1.3560857e-05,9992
MIR4483,0.25804794,1100,-3.8523533,0.00020358586,11236
LOC440297,0.2575255,1101,-2.138129,0.034811866,14753
ASCL3,0.2574668,1102,-0.6124793,0.5414437,18808
LINC00029,0.2574222,1103,0.1076738,0.91445917,20485
GEMIN8P4,0.25735205,1104,8.376172,2.6803653e-14,4924
CEACAM20,0.25733036,1105,-5.037509,2.0968967e-06,9277
MIR376A1,0.25714123,1106,-0.27640373,0.7828428,19923
DNAJC13,0.25699502,1107,-1.214875,0.22677626,16971
PCMTD2,0.25697234,1108,-5.435762,2.464701e-07,8563
SCMH1,0.2566843,1109,-11.545616,4.130764e-23,2561
LOC100505716,0.25652018,1110,-3.1688154,0.0019953686,12546
SPINK4,0.25643474,1111,11.489543,1.2026077e-24,2257
SLC38A5,0.25577778,1112,11.3631315,8.8008024e-23,2635
MIR3689D1,0.25575072,1113,-0.9820152,0.3286774,17645
KIAA1383,0.25549203,1114,0.9918814,0.32285175,17606
MIR3680-1,0.25544727,1115,-1.000282,0.31939077,17585
MIR137HG,0.2549459,1116,-0.06226091,0.9504582,20623
LINC00229,0.25479582,1117,-0.5792398,0.56357723,18915
FAM75D4,0.2547698,1118,-1.0473126,0.29760808,17433
MIR4728,0.25467718,1119,2.3197715,0.02217354,14330
MIR4305,0.25443995,1120,-0.9288875,0.3551673,17792
MIR1287,0.25443983,1121,-1.6497602,0.1022875,15894
CACNA2D1,0.2543867,1122,-9.72819,2.1096e-16,4206
IFLTD1,0.2543279,1123,4.9507923,1.0104944e-06,9021
OR4K14,0.25406286,1124,0.62110645,0.5357584,18782
TAS2R7,0.25392863,1125,-1.2688769,0.2075592,16831
CTSS,0.25378656,1126,-0.12218778,0.9029573,20436
HDAC6,0.2537293,1127,-3.4954236,0.0006409436,11868
FADS6,0.253622,1128,6.325092,5.8306754e-10,6896
LOC646508,0.25346375,1129,-0.54128754,0.58946186,19037
OAF,0.25341475,1130,-9.016915,1.480314e-14,4825
CST3,0.2533989,1131,-3.8186176,0.00020723548,11247
MIR548F1,0.25337285,1132,1.163633,0.24686018,17101
INTS12,0.25330997,1133,3.494296,0.0006425965,11869
TMPRSS6,0.25316346,1134,8.890061,6.742378e-16,4365
PCLO,0.25306624,1135,-2.4226177,0.016884185,14083
SPTBN1,0.25284636,1136,-15.837279,2.6192756e-30,1498
MIR4327,0.25235236,1137,4.554927,5.9423046e-06,9683
FLJ44054,0.25219876,1138,3.8553905,0.0001735726,11132
MIR1234,0.2521404,1139,-4.0290203,0.000102569466,10888
MIR3605,0.25203806,1140,0.3480745,0.72844577,19704
LOC100130452,0.2518503,1141,2.4077713,0.017421456,14115
MMS22L,0.2518028,1142,0.8942626,0.37301323,17899
WRAP53,0.2515052,1143,4.7087903,6.1438805e-06,9700
MIR3180-5,0.25146866,1144,1.0707074,0.28624845,17365
IFNA7,0.25104856,1145,0.5823956,0.5614393,18906
OR7G2,0.25064635,1146,3.819901,0.00014214953,11020
FEN1,0.25029233,1147,22.199064,0.0,173
LOC650623,0.25027636,1148,-7.644928,8.630649e-12,5980
MIR4761,0.25027055,1149,1.2116667,0.22818655,16986
MIR548K,0.25018916,1150,0.55508816,0.5799281,18994
PKD2L2,0.24990398,1151,-5.196625,9.184547e-07,8984
MIR302A,0.24953032,1152,-0.24553268,0.80651563,20028
TMEM220,0.24938217,1153,-28.87099,0.0,11
MIR4710,0.24933739,1154,1.9544791,0.052812167,15134
LOC100131366,0.24913558,1155,8.244222,3.2821148e-15,4588
IL31RA,0.24898316,1156,2.9158845,0.004210112,13055
NLGN1,0.2484995,1157,-12.085223,8.005098e-22,2821
MRPL16,0.24845079,1158,-1.3526621,0.17771062,16607
CT45A6,0.24752931,1159,4.552313,6.0161733e-06,9685
IL9R,0.24741949,1160,7.7578487,2.0454298e-12,5693
MIR3689F,0.2470482,1161,1.12253,0.2637112,17215
LOC400084,0.24691057,1162,2.5019143,0.013548188,13894
MIR3129,0.24631605,1163,-0.52570045,0.6002128,19095
KLHL8,0.24605282,1164,-4.672079,8.150523e-06,9794
TEP1,0.24601308,1165,-2.2882445,0.023957588,14393
LOC439950,0.24576443,1166,-3.9633877,0.00014379898,11026
TRIM2,0.24567908,1167,-13.828751,1.8016505e-27,1837
SNORD75,0.24565493,1168,5.036791,1.6142271e-06,9184
CATSPERG,0.24560763,1169,1.1997914,0.23264703,17020
FLJ35946,0.24560204,1170,-0.4504741,0.65310687,19342
MIR4514,0.24549466,1171,-1.006705,0.31635508,17565
PAX7,0.24528871,1172,7.3183618,1.4086916e-12,5625
MYT1L,0.24525116,1173,2.1422136,0.0326347,14683
SQLE,0.24424559,1174,16.434355,3.1713864e-33,1219
LINC00111,0.2440963,1175,0.73670506,0.46276903,18411
MIR4648,0.24400766,1176,2.226308,0.027849536,14531
HDAC7,0.24392748,1177,-5.9912353,2.4758215e-08,7860
HOXB9,0.24390744,1178,11.356294,6.0353517e-26,2043
MIR3922,0.24357596,1179,4.561929,5.7602065e-06,9672
OR51Q1,0.2433681,1180,7.512255,2.2317943e-13,5296
GSTP1,0.24315834,1181,-14.675844,1.139867e-39,742
ROPN1L,0.24294195,1182,6.8880343,4.2203244e-11,6325
ZNF699,0.24288814,1183,-6.074776,1.8394438e-08,7766
SNORD114-16,0.2428181,1184,-0.10143445,0.91941863,20504
LINC00113,0.24266386,1185,4.123716,5.1744e-05,10584
CEACAM3,0.24254084,1186,-1.916917,0.058021966,15242
ANKRD20A4,0.24240257,1187,-4.271372,4.4095126e-05,10513
TACR2,0.24221437,1188,1.0384226,0.3007257,17457
C14orf2,0.2419612,1189,5.2631063,5.4732453e-07,8813
PADI2,0.24191931,1190,-3.7504416,0.00028662258,11404
SPINK6,0.24180864,1191,-0.9026839,0.36817154,17871
CERS1,0.24177647,1192,1.6878642,0.09360089,15780
MIR548W,0.24170518,1193,0.5363346,0.5928322,19054
FSTL3,0.24166873,1194,-2.8306823,0.005622096,13262
CCDC146,0.24158487,1195,-5.2964053,4.546223e-07,8761
MIR3944,0.24157436,1196,1.9312192,0.05574303,15190
MIR4440,0.24136156,1197,0.036100715,0.9712674,20717
SLC22A1,0.24133742,1198,-1.9818879,0.049317673,15078
GOLT1A,0.24111398,1199,15.017096,4.0469984e-37,910
MIR23A,0.24104173,1200,-15.034354,6.320977e-29,1652
C6orf70,0.2410303,1201,-0.45647687,0.6487582,19321
CYP4B1,0.24101311,1202,-5.17198,8.3732647e-07,8953
ICA1L,0.24099727,1203,-8.361257,2.3791773e-14,4905
HILPDA,0.24091497,1204,4.298654,3.6648667e-05,10421
MIR663B,0.24080722,1205,1.7618754,0.08057476,15619
LOC100286979,0.24078523,1206,0.0045972588,0.99633974,20832
SPOCD1,0.24061984,1207,12.359815,1.0354369e-24,2248
KRT19P2,0.24056646,1208,9.042857,3.936502e-15,4614
KLHL20,0.24039766,1209,-6.1333275,1.4969116e-08,7713
IFNGR1,0.24034393,1210,-13.930776,2.522812e-26,1995
LOC100128288,0.24027756,1211,-10.507879,4.1603243e-19,3480
USP2,0.24022014,1212,-9.332152,9.333205e-16,4411
BARHL2,0.23997983,1213,2.8656235,0.0046318546,13119
WDR85,0.23993625,1214,0.1264279,0.89960945,20418
MIR627,0.23991972,1215,-0.5713006,0.56903136,18948
PANX2,0.23987897,1216,7.7220907,1.4581977e-12,5632
SCARNA3,0.23958313,1217,0.03162136,0.97483104,20730
C8orf76,0.23957442,1218,16.808228,0.0,625
C8orf87,0.239474,1219,5.035093,7.642941e-07,8932
UAP1,0.23943242,1220,7.2954884,8.463912e-12,5972
MIR4684,0.23936847,1221,5.335963,1.2002003e-07,8316
LOC201651,0.23932193,1222,-9.214705,6.479392e-15,4700
MIR4643,0.23907614,1223,0.0024578348,0.99804395,20843
YWHAB,0.23891538,1224,8.137947,1.5693005e-13,5238
LINGO2,0.2387842,1225,-3.5916388,0.00050866633,11714
MIR624,0.23852263,1226,0.021198504,0.9831287,20767
LOC100861402,0.23830739,1227,1.0867826,0.27917504,17317
MGC72080,0.23779479,1228,7.2111645,1.7302468e-11,6118
NME3,0.23763227,1229,11.98897,1.8873789e-23,2487
KRT9,0.237519,1230,-3.64173,0.00036420568,11531
MIR608,0.23730636,1231,-0.47863373,0.6332229,19243
ESPL1,0.23715344,1232,20.162104,0.0,337
MIR548I4,0.23703152,1233,0.8816348,0.37821537,17928
MIR4517,0.2370175,1234,0.786365,0.43335202,18231
GYPA,0.23696627,1235,-0.83083904,0.40775263,18105
MYH8,0.23682374,1236,0.87530553,0.38311252,17966
OR5B12,0.23681703,1237,-1.1468999,0.25409785,17151
MIR3671,0.23679698,1238,-9.641085,1.6746834e-16,4171
MIR487B,0.23677474,1239,0.35060805,0.72660285,19696
ASAP1-IT1,0.23674713,1240,-0.06417744,0.94892544,20621
SPRYD5,0.23647082,1241,3.4841228,0.00054885854,11760
FNDC1,0.23580912,1242,7.7873445,3.950829e-12,5813
MIR500A,0.23569429,1243,3.18232,0.0015098848,12373
MRAP2,0.23563842,1244,-13.428028,4.566851e-27,1888
CSNK1D,0.23543383,1245,5.631197,8.8336556e-08,8216
MIR3074,0.23521249,1246,-6.323243,5.9173106e-09,7487
BORA,0.23503879,1247,7.4235024,8.4423996e-12,5970
IL32,0.23483528,1248,5.1088777,8.551492e-07,8961
MIR4417,0.23470983,1249,-0.42750162,0.6699199,19423
DPT,0.23448187,1250,-15.500433,7.5483695e-30,1542
MIR3612,0.23388323,1251,-1.2296914,0.2219847,16928
PRKACB,0.23385626,1252,-2.9808524,0.0032273019,12860
MIR770,0.23367088,1253,-6.6806216,1.4433974e-09,7124
SH3GL1P2,0.23362857,1254,10.619519,7.418694e-20,3288
SCEL,0.23323445,1255,-1.1245524,0.26257566,17210
ANKRD20A9P,0.23317623,1256,-2.7305787,0.007293992,13428
E2F4,0.2330554,1257,-3.7098436,0.0002894499,11409
SPTBN5,0.23298678,1258,-1.3384509,0.18342449,16641
SUMO3,0.2327804,1259,7.804332,4.7699166e-13,5433
MIR4314,0.23271197,1260,1.5972339,0.112172835,16008
SNORD114-15,0.2317738,1261,3.7456267,0.00019069629,11186
INTS3,0.23175192,1262,5.9080105,2.1463233e-08,7813
C20orf85,0.23167615,1263,9.352891,3.6627123e-19,3470
EPGN,0.23144072,1264,2.8003001,0.005823353,13283
OTX2OS1,0.23137245,1265,0.61835706,0.53769493,18788
CTSB,0.23123398,1266,4.2825236,3.8988557e-05,10448
MIS18A,0.23112465,1267,17.538107,0.0,573
SNORD1A,0.23077771,1268,-0.3134981,0.754513,19810
LOC100652909,0.2307399,1269,-0.38241395,0.7029629,19585
OR8D1,0.23070943,1270,1.4243827,0.15651755,16416
LHX3,0.2307014,1271,5.996543,5.7080736e-09,7481
MIR4788,0.23051475,1272,0.4393621,0.6613429,19379
C14orf167,0.23014788,1273,4.8796744,2.1488177e-06,9285
CXorf66,0.22974852,1274,-0.9316252,0.35336044,17784
SNORD115-16,0.22909963,1275,1.0573611,0.29062536,17394
GOLGA7,0.22901508,1276,-3.8290555,0.00018211381,11165
MIR133B,0.2289255,1277,1.6011813,0.110817574,15991
BPIFC,0.22888985,1278,-0.7188694,0.4738597,18462
LCE5A,0.22864363,1279,1.0290341,0.30510274,17489
MIR580,0.22841017,1280,1.3941689,0.16571683,16500
C7orf41,0.2280488,1281,-17.978004,1.4729908e-35,1036
ROPN1B,0.2279197,1282,-10.159294,1.08431715e-17,3854
ACCN5,0.22771901,1283,9.322934,1.0940047e-19,3330
SPATS2,0.22770977,1284,12.19602,5.5421245e-24,2374
MIR4787,0.22717504,1285,1.2603558,0.20997638,16846
SLC41A3,0.22711827,1286,-9.492137,1.1464113e-16,4122
LOC731789,0.22704156,1287,4.5458984,6.6000553e-06,9725
SMR3A,0.22700505,1288,-0.92076755,0.3589835,17821
VMO1,0.22674258,1289,4.406258,2.251234e-05,10219
SCLT1,0.22668602,1290,2.0484312,0.042621255,14952
FLJ45340,0.22666419,1291,-7.1468487,8.469838e-11,6463
LINC00112,0.22656976,1292,-2.4396148,0.016469913,14059
KRTAP13-2,0.22656643,1293,1.9007025,0.058975168,15260
OR2T34,0.22638507,1294,-0.27862498,0.7811055,19914
MIR3124,0.2263479,1295,-0.43865857,0.66173095,19383
ACTRT2,0.2262232,1296,1.9646174,0.05171278,15114
LIPF,0.22561255,1297,-1.1273814,0.260973,17198
SNORD114-23,0.22549763,1298,-0.76881516,0.4439288,18302
MAGEC3,0.22526956,1299,-1.6215452,0.10715832,15961
MIR412,0.22513151,1300,-0.06785283,0.9460285,20608
C5orf65,0.22512975,1301,3.11535,0.0022657667,12645
MIR378E,0.22509038,1302,-0.5602441,0.57662654,18976
C8orf31,0.22472918,1303,-0.2284412,0.8196245,20081
LOC100190938,0.22468081,1304,-9.441813,2.1458146e-16,4207
MIR551A,0.22442855,1305,1.9500401,0.05339884,15147
SNHG1,0.22439915,1306,2.486568,0.014358063,13932
MIR635,0.22424331,1307,0.6617046,0.50947046,18652
MIR4441,0.22386192,1308,-2.1308439,0.035523955,14771
HTRA1,0.22367522,1309,-0.97690475,0.33042833,17656
CLDN2,0.22353297,1310,-6.705119,1.1000406e-09,7052
DCD,0.22340801,1311,-3.4412837,0.000810165,11986
MIR548AI,0.22340336,1312,-0.94672114,0.34623507,17742
IBA57,0.22316903,1313,-5.8170357,3.8938026e-08,7987
FRMD6-AS1,0.22305784,1314,0.83751327,0.40408537,18085
MIR548AN,0.22282265,1315,0.7387861,0.46161455,18401
CGNL1,0.22263092,1316,-6.0349426,2.0574562e-08,7802
RPL23AP82,0.22262672,1317,-4.733491,6.04794e-06,9690
GCM2,0.22228739,1318,-1.9369531,0.055366073,15184
LOC728431,0.22207707,1319,4.370463,2.659157e-05,10278
GAGE2E,0.2219522,1320,3.189839,0.0014718793,12352
OR8K3,0.2217946,1321,2.3300967,0.020610148,14269
GDI1,0.22159666,1322,14.981007,3.0742033e-36,979
C4orf46,0.22153687,1323,8.879058,4.1519467e-15,4622
LINC00242,0.22130401,1324,-6.722082,3.9300826e-10,6786
AMELX,0.22122276,1325,3.1846766,0.0015562215,12396
LOC100507218,0.22110128,1326,8.494853,7.0801494e-15,4710
MIR3122,0.22104718,1327,7.24133,1.3767577e-11,6060
FGFBP3,0.22070026,1328,-8.491974,2.6885514e-14,4925
OR52B6,0.22047663,1329,-2.2002738,0.030068299,14599
MIR376A2,0.22046943,1330,-0.13790941,0.89058995,20377
SNORD116-12,0.22009432,1331,-2.095222,0.038721595,14854
OR5D16,0.21991679,1332,2.363816,0.019468974,14218
APOC4-APOC2,0.21972498,1333,-0.8457245,0.39962885,18056
KCNK9,0.21952121,1334,9.817492,5.544694e-21,3002
MIR4698,0.2195124,1335,-1.3863791,0.16861331,16527
MIR601,0.21928705,1336,1.6859875,0.09455429,15797
MIR4451,0.21918294,1337,-1.7856584,0.077181004,15569
OR11G2,0.21901718,1338,-0.72075,0.47275022,18457
OR12D3,0.21876001,1339,0.8283333,0.40913242,18117
MIR548A1,0.21871594,1340,-0.7708326,0.442633,18294
LINC00317,0.21865666,1341,-0.6264558,0.5323827,18760
IMMT,0.21842277,1342,6.976072,1.0028045e-10,6491
MIR4266,0.21822166,1343,5.2166767,2.2675508e-07,8539
MIR367,0.21805671,1344,1.8272902,0.070142336,15460
OR2T8,0.21800981,1345,2.5058696,0.013131312,13871
RGR,0.21798423,1346,-2.8596945,0.0046626213,13127
MIR3127,0.21791576,1347,-0.13193253,0.8952901,20399
PDGFD,0.21788093,1348,-13.991858,1.781553e-25,2124
DHDDS,0.2172992,1349,-8.368156,3.8114165e-13,5395
ST3GAL3,0.2170942,1350,-15.65642,4.1948202e-31,1428
WASH5P,0.21701792,1351,-2.168442,0.032328572,14670
CLCN1,0.21701348,1352,-9.818663,4.0051467e-17,4006
MIR4439,0.21693537,1353,0.10431276,0.91712093,20490
LOC100130238,0.21679574,1354,-0.1816872,0.85599613,20248
MIR362,0.21676078,1355,-0.12865844,0.89789444,20411
FAM149B1,0.21674466,1356,-4.265777,3.768088e-05,10432
OPHN1,0.2167173,1357,-6.1844707,6.998402e-09,7531
MIR4255,0.21659987,1358,3.1482024,0.0016961296,12448
PTGIR,0.21627901,1359,5.71381,7.203414e-08,8151
KRTAP6-1,0.21593878,1360,0.7182031,0.47413042,18464
C22orf13,0.21586135,1361,3.5302997,0.0005501613,11762
GANC,0.21582957,1362,-8.018908,8.537111e-13,5532
CLEC2A,0.21568723,1363,4.997652,1.0102297e-06,9020
MIR4480,0.2152887,1364,0.23956035,0.8111057,20046
MIR3180-4,0.21527274,1365,-0.4570504,0.6485748,19319
LOC143666,0.21499904,1366,4.2585444,3.9498897e-05,10459
OR1D4,0.21494561,1367,0.26241624,0.79348576,19965
MIR3960,0.21484514,1368,-0.88324326,0.37918594,17933
SMN2,0.21473794,1369,-0.53888935,0.59126765,19048
SAA2-SAA4,0.21458364,1370,-1.2482222,0.2144306,16878
HTT,0.21424949,1371,-1.6809618,0.09523179,15804
LINC00294,0.21424335,1372,-7.1184115,6.87507e-11,6413
THAP7,0.21419999,1373,4.7089605,5.2889e-06,9641
UPK3B,0.21406476,1374,2.4264662,0.016373644,14055
LINC00523,0.21402697,1375,-0.9225939,0.35848707,17815
RNASE13,0.21399108,1376,-8.18018,8.4662767e-13,5529
MIR4711,0.21322782,1377,-1.8713919,0.064366914,15364
KRTAP22-2,0.21320802,1378,-0.40139335,0.68900406,19526
LINC00315,0.21313474,1379,-0.1012011,0.91958916,20507
LOC100133445,0.21281958,1380,0.068759196,0.9452959,20603
MTCH2,0.21278328,1381,14.903662,3.615269e-35,1059
AOX2P,0.21273713,1382,6.1059046,8.530525e-09,7580
SNORD91B,0.21246925,1383,-1.2377877,0.21858622,16904
ZNF93,0.21243045,1384,7.8194,3.1363395e-12,5761
FAM184B,0.21236871,1385,-1.9447838,0.053850275,15154
KRTAP19-4,0.21213718,1386,-0.31902853,0.7504022,19798
KRTAP2-1,0.21185015,1387,2.606711,0.01007585,13659
WHAMMP2,0.21182446,1388,-13.432755,1.0711545e-24,2250
ARHGAP19-SLIT1,0.21168661,1389,1.3363963,0.18311025,16640
PI4KAP2,0.21147272,1390,-4.074089,8.5175896e-05,10808
MIR4669,0.21135622,1391,-0.24672638,0.8056089,20024
OR5E1P,0.21135288,1392,-5.5086937,2.9823045e-07,8626
LOC100506172,0.21117744,1393,-0.027496364,0.9781148,20744
MIR551B,0.21112645,1394,-1.120521,0.26536372,17233
DNAJC1,0.21076488,1395,18.927275,0.0,462
LOC728175,0.21065113,1396,-0.8090357,0.42029434,18174
LOC285033,0.21046235,1397,-4.69613,6.9363696e-06,9746
MIR4473,0.21041042,1398,-0.13817136,0.8903739,20376
LMAN2L,0.210216,1399,2.1431634,0.033614814,14714
SEPSECS,0.21009569,1400,-2.4156427,0.017196553,14102
MIR941-2,0.20999339,1401,3.2916455,0.0010346788,12143
OR10X1,0.20992953,1402,-1.388892,0.16800255,16519
DNAJA2,0.2099145,1403,-6.5341988,7.383068e-10,6960
LOC643542,0.20986804,1404,-3.4099178,0.0009301686,12069
CEACAM5,0.20980364,1405,11.454984,6.6825266e-23,2607
KRTAP4-1,0.2096962,1406,4.532062,7.649095e-06,9774
HPCAL4,0.20953315,1407,3.768211,0.0002414346,11330
FIS1,0.20951858,1408,-0.7100951,0.4790581,18500
CCDC56,0.20946696,1409,6.396607,1.5215831e-09,7145
SPOCK1,0.20936637,1410,3.021127,0.003061024,12834
LOC100652791,0.20935857,1411,-8.754127,4.8373116e-14,5026
MIR199A1,0.20927413,1412,-1.7862711,0.07691702,15564
LOC643733,0.20921287,1413,-19.735836,0.0,382
PCDHB10,0.20917809,1414,-5.235545,4.5996975e-07,8763
OR52M1,0.20916918,1415,0.79426533,0.42863926,18204
MIR378D2,0.20910108,1416,2.0216856,0.045623694,15024
FSTL5,0.20904076,1417,3.564349,0.00038274843,11563
SNORD115-13,0.20897244,1418,1.4182662,0.15833499,16432
NSFL1C,0.20891695,1419,-1.9724416,0.04972865,15082
LOC389634,0.20886236,1420,3.7079546,0.00029890402,11425
SNORD123,0.20870915,1421,-1.9913228,0.048966724,15070
MIR505,0.20830794,1422,-0.17132239,0.8643161,20286
MAFA,0.2079032,1423,8.616409,7.2814187e-16,4375
PHC3,0.20776996,1424,-1.7836367,0.0771911,15570
MIR519A1,0.20774385,1425,3.5856614,0.00035414347,11511
C8orf71,0.20770784,1426,-0.004083053,0.99674916,20834
C22orf43,0.20758387,1427,-4.5639954,1.3406863e-05,9988
TBCK,0.20730966,1428,-1.3845906,0.16846755,16524
TBC1D10A,0.2069619,1429,-1.7764757,0.078158796,15585
MRPL14,0.20695828,1430,17.442213,6.754266e-37,924
MIR302C,0.206867,1431,-0.29594895,0.7678427,19854
SNORA78,0.2067818,1432,3.7534065,0.00025977465,11359
C6orf52,0.20662087,1433,2.898532,0.0043204115,13072
ZSCAN22,0.20658536,1434,2.6801746,0.008379799,13522
MIR602,0.20618618,1435,2.5904658,0.010765977,13712
LOC572558,0.20568183,1436,-17.7942,2.302123e-33,1202
FAM189B,0.20546818,1437,17.38093,0.0,583
PRRC2B,0.20530538,1438,-4.349643,2.9403316e-05,10329
MIR5095,0.20530444,1439,4.1245947,4.0552557e-05,10474
MIR210HG,0.20519394,1440,10.232434,9.811376e-20,3316
MIR135B,0.20503694,1441,-0.18506409,0.85349745,20234
MIR4328,0.20502082,1442,3.2456896,0.0012139436,12233
AKNAD1,0.20501068,1443,-3.605817,0.00045595746,11659
UHRF2,0.2049728,1444,-3.228192,0.0016081472,12423
LOC344967,0.2046741,1445,8.151586,1.7923915e-13,5259
MIR548I2,0.20460254,1446,-2.601305,0.010657707,13698
