gene,tda_importance,tda_rank,euclidean_t,euclidean_p,euclidean_rank
TTC22,10.7402,2607,-0.99270415,0.32296038,17880
RAB12,10.736769,2608,-12.1499195,1.9002085e-24,3091
TNFSF10,10.725267,2609,-5.0227075,1.227865e-06,9933
SESTD1,10.719573,2610,-8.310562,2.0491456e-13,6238
LOC440894,10.716502,2611,-4.8188095,4.213956e-06,10355
LOC389247,10.714886,2612,-0.34529582,0.73048306,19853
ACADVL,10.713293,2613,-17.780577,1.1145417e-36,1312
GGT6,10.71262,2614,-0.63465077,0.5269209,18926
TRAPPC11,10.711502,2615,-3.1196797,0.0022776392,13110
PVRL1,10.693149,2616,-5.905721,4.3351214e-08,8943
LOC144481,10.693025,2617,-9.665105,5.4412407e-17,4971
PCDH15,10.69276,2618,-2.769458,0.0066472613,13789
MRPL9,10.684929,2619,17.254045,0.0,915
ARPC4,10.682852,2620,12.286039,2.7552646e-23,3324
TFAP2D,10.680614,2621,-0.5248778,0.6005821,19257
REM1,10.6779995,2622,-15.93661,8.195672e-32,1846
RPUSD4,10.6720295,2623,-16.046377,2.5898071e-33,1650
TPRXL,10.663468,2624,4.664177,4.6397136e-06,10390
FER1L5,10.658981,2625,-5.7557554,8.8989154e-08,9131
C17orf61-PLSCR3,10.657449,2626,-9.362863,1.8477372e-15,5441
SBK2,10.655706,2627,10.094957,1.6425206e-22,3528
DNAJC8,10.654804,2628,-5.6586537,1.05831916e-07,9184
NUDT21,10.649942,2629,-4.6735544,7.777932e-06,10554
CRISP1,10.639734,2630,6.190179,1.088299e-09,8007
SNORA84,10.634038,2631,2.1290836,0.034878924,15097
PHTF1,10.634012,2632,13.7184105,4.5155633e-28,2406
WDR92,10.631222,2633,0.76726884,0.4442003,18532
SLC9A3R1,10.630689,2634,12.086271,3.5980562e-22,3617
NAT2,10.621218,2635,3.2276027,0.0016005929,12916
SRRM3,10.620389,2636,2.5347714,0.012199147,14248
DGKE,10.615592,2637,-2.630353,0.009420099,14033
SFTPB,10.613699,2638,-0.8493165,0.39776164,18319
PACSIN1,10.610443,2639,22.839754,0.0,424
HMGCL,10.610016,2640,0.74986106,0.45428613,18581
CD244,10.602628,2641,-6.965965,1.8168424e-10,7586
ODF3,10.598856,2642,-1.5337721,0.1280128,16471
PRPS1,10.596682,2643,6.242542,2.0717685e-09,8163
TMEM147,10.595497,2644,16.54429,1.1294554e-35,1412
SNX10,10.581256,2645,2.5999422,0.010604117,14136
C1QL1,10.579859,2646,2.1830945,0.03086492,15004
EFEMP2,10.568655,2647,-7.897823,1.4970941e-12,6605
SEMA3F,10.568056,2648,16.66181,0.0,942
QARS,10.562238,2649,-6.297527,6.2294685e-09,8450
MAFB,10.560759,2650,-0.8846963,0.37798014,18195
FAM105B,10.554513,2651,3.3177829,0.0011872929,12754
STX6,10.55162,2652,19.482664,0.0,753
ATF4,10.547125,2653,-7.837771,8.039944e-13,6495
FEM1C,10.529208,2654,-2.70493,0.0078042303,13906
CORO2B,10.52883,2655,-26.736649,0.0,161
SLAMF6,10.524944,2656,1.5441207,0.12486056,16442
PRAMEF4,10.522905,2657,-0.07972465,0.9365939,20619
FKRP,10.513269,2658,-4.016358,0.000103653125,11576
C17orf77,10.510838,2659,-1.534821,0.12772782,16468
SYF2,10.503069,2660,-11.534545,5.3781583e-21,3888
IL4R,10.49979,2661,-5.650185,1.292371e-07,9257
TLN1,10.49962,2662,-12.389007,2.3762737e-22,3576
INPP5J,10.498378,2663,2.0360045,0.044023883,15340
SPATA4,10.492375,2664,0.024524735,0.98046726,20792
CCDC79,10.478544,2665,-0.9156655,0.36189935,18114
ATP5B,10.478393,2666,-0.93242633,0.35290858,18046
PCBP1,10.473517,2667,4.424172,1.8070972e-05,10887
FASTKD1,10.467197,2668,3.6205869,0.00041613833,12199
RNASEH2B,10.460636,2669,0.91270053,0.36301756,18117
VASH2,10.460628,2670,0.10714621,0.9148304,20543
NDUFB7,10.457304,2671,2.4174364,0.017190807,14533
TTC18,10.45347,2672,-6.997904,1.3332947e-10,7510
TSPAN4,10.448854,2673,-8.360878,3.4813325e-13,6336
BOLA3-AS1,10.4450245,2674,-15.209203,1.7708518e-34,1522
METTL1,10.432352,2675,9.923777,5.4171413e-17,4969
ACTA2,10.425687,2676,-16.31462,3.366519e-32,1786
DBP,10.418865,2677,-2.0544806,0.04203445,15290
FAM66D,10.4004,2678,-9.746537,9.47923e-17,5041
DDX54,10.394994,2679,4.4582686,1.9126594e-05,10907
TOR3A,10.393562,2680,24.51079,0.0,291
MTERF,10.392968,2681,-0.09582927,0.9238369,20573
PPBPL2,10.390813,2682,-3.4100118,0.0009517405,12628
IGHMBP2,10.388051,2683,-0.07493403,0.94037455,20636
MFF,10.387608,2684,-6.5935245,8.765269e-10,7940
SNORD45C,10.385103,2685,5.525463,2.2638854e-07,9440
SERPINA11,10.381111,2686,3.5803597,0.00048129162,12269
PRDM5,10.380756,2687,-16.871632,7.698128e-33,1708
ILF3,10.375637,2688,5.647736,9.8870885e-08,9164
YKT6,10.373581,2689,15.773967,7.6035777e-32,1841
SIRPA,10.369727,2690,-25.516405,0.0,236
HAPLN2,10.367512,2691,-2.070322,0.040326983,15242
RPS15AP10,10.367496,2692,0.2952997,0.7683344,20008
ZBTB1,10.365405,2693,-6.8894,4.0065345e-10,7766
CDC7,10.36342,2694,15.631577,9.305909e-32,1855
IGFN1,10.3630705,2695,-5.268958,8.00686e-07,9797
PDCL2,10.360813,2696,3.749643,0.00019164223,11842
SIAH2,10.360333,2697,17.889507,0.0,872
SAMD10,10.359477,2698,10.249941,1.0701048e-17,4766
PLXNA2,10.359376,2699,-2.2090116,0.02900035,14945
FLJ25758,10.357265,2700,1.1531746,0.2504844,17453
HEATR6,10.356762,2701,4.7774544,4.0877367e-06,10347
HMGCLL1,10.354413,2702,-13.048176,1.1643513e-24,3048
SDHAP2,10.354344,2703,-5.037642,1.8428271e-06,10082
APOL1,10.353308,2704,3.6073759,0.00043278976,12224
ZNF606,10.348675,2705,3.867257,0.00017540534,11804
SLC45A3,10.347613,2706,1.8896781,0.061006784,15655
PSMD4,10.343096,2707,14.90983,1.2362386e-30,1999
RNASE6,10.340218,2708,0.29545248,0.7681987,20006
ZPLD1,10.335348,2709,4.973435,1.3671538e-06,9970
NOX5,10.334385,2710,6.233472,2.7637395e-09,8237
WEE2,10.331341,2711,-5.0557427,1.8412751e-06,10080
IGFL3,10.32794,2712,22.328352,0.0,474
WDR43,10.323796,2713,-0.63873744,0.52425826,18915
TINAG,10.313147,2714,-0.7764903,0.43931994,18512
PSG3,10.311669,2715,-1.6363142,0.10408798,16221
PDE2A,10.306438,2716,-27.433863,0.0,135
SLC25A43,10.305821,2717,2.0336957,0.043768443,15332
TMEM63B,10.300882,2718,22.294504,0.0,481
EIF4A3,10.300024,2719,19.37817,0.0,763
ARL2,10.289971,2720,-5.502608,2.657939e-07,9498
EFNB3,10.289623,2721,-11.097574,9.85362e-20,4207
EIF2AK2,10.289057,2722,3.6521156,0.00040071868,12173
CBX3,10.288412,2723,16.585516,1.2460215e-32,1730
TGFBRAP1,10.284328,2724,-2.2166924,0.02856381,14925
GDPD1,10.283207,2725,6.3346076,3.2616523e-09,8278
PSMD8,10.277561,2726,9.3606615,4.370362e-16,5233
PGR,10.275993,2727,-2.7060013,0.007618039,13883
DBX2,10.27555,2728,-15.860213,1.719948e-29,2174
CTCF,10.26507,2729,-1.5545229,0.12273009,16423
TMEM241,10.263193,2730,12.83985,2.8438765e-26,2735
GCGR,10.263153,2731,5.061716,6.2835323e-07,9735
S1PR3,10.254662,2732,2.9781861,0.0035237917,13397
ERVV-2,10.253632,2733,11.8461685,2.5043108e-30,2045
F2R,10.245327,2734,13.251528,2.1475908e-29,2187
PHF19,10.239213,2735,-1.523337,0.129767,16497
ZNF547,10.23536,2736,0.2731261,0.78522795,20070
CDK11B,10.233603,2737,0.42482153,0.6715913,19574
PACSIN2,10.229611,2738,-6.5345826,1.8268507e-09,8132
TAF13,10.227619,2739,1.0454397,0.2976995,17722
TOX3,10.220422,2740,5.295727,4.88508e-07,9663
LINC00173,10.211113,2741,-1.0293889,0.30526483,17764
TIPRL,10.20833,2742,11.083299,1.2750448e-21,3734
ATAD3B,10.201103,2743,3.6996775,0.00032960897,12072
MRPL28,10.200923,2744,12.370991,1.5051115e-25,2884
KIF22,10.194923,2745,19.055021,1.2813759e-37,1223
SNORA20,10.193279,2746,-4.3316717,3.2508284e-05,11102
KLHL10,10.191006,2747,-13.6013775,1.8661613e-24,3089
ALG3,10.189423,2748,22.30296,0.0,479
FER1L4,10.186047,2749,5.8071613,4.1122004e-08,8922
PROC,10.176425,2750,27.023867,0.0,149
TBP,10.175543,2751,-4.2383127,4.522067e-05,11225
CDCP1,10.175457,2752,10.517743,4.4331268e-20,4120
PTPN5,10.175407,2753,-5.804626,7.544535e-08,9094
LRRC57,10.174924,2754,-3.8388495,0.0001951333,11850
MOBP,10.160761,2755,-2.0577114,0.04165918,15278
SLC27A2,10.157731,2756,2.8308303,0.0054758294,13664
PRH1-PRR4,10.149006,2757,-7.5767145,8.584467e-12,6913
TMEM171,10.143253,2758,8.361618,1.3746144e-14,5758
LOC154822,10.141186,2759,-4.9127245,2.231643e-06,10148
MAGEA12,10.141174,2760,7.959305,4.8727794e-15,5584
C3orf79,10.140158,2761,-1.4620701,0.14678885,16650
RAB1B,10.137811,2762,9.042148,7.3919353e-16,5305
KIF14,10.137348,2763,25.483692,0.0,239
C8orf83,10.125422,2764,4.29364,2.801989e-05,11050
MRPL54,10.11286,2765,0.19536746,0.8454311,20297
ZDHHC23,10.11249,2766,4.152887,6.714131e-05,11393
FYN,10.108801,2767,-12.798835,3.4638803e-24,3133
MYH6,10.106852,2768,8.542898,4.0239965e-15,5558
SDK1,10.101643,2769,-14.54434,1.2387328e-30,2000
GPN3,10.100878,2770,-5.1616797,8.185106e-07,9801
BDKRB1,10.100187,2771,-2.4942474,0.014099001,14356
HIST1H2BO,10.092304,2772,21.378918,0.0,572
IKZF1,10.088261,2773,-0.024353603,0.980608,20793
RHOB,10.076316,2774,-2.6051033,0.010380551,14112
GAGE2C,10.073714,2775,-12.973982,2.4887938e-34,1535
AKAP8L,10.069869,2776,5.831392,4.9078466e-08,8984
PEG3,10.069805,2777,-8.59756,5.353229e-15,5603
BABAM1,10.068095,2778,8.177629,1.602559e-13,6187
GRAMD1B,10.064554,2779,-1.9153774,0.057729613,15603
NDUFB9,10.063153,2780,12.582627,2.2233626e-26,2711
NR2F1,10.06227,2781,-14.0236225,1.2646475e-29,2152
SNORD91A,10.061118,2782,-0.93500155,0.351902,18037
SBNO1,10.0589905,2783,-2.9757626,0.0035191344,13396
DPYSL5,10.058089,2784,4.459309,1.075017e-05,10686
CES1P1,10.057514,2785,-16.589846,5.844374e-30,2101
C9orf24,10.055653,2786,-6.15963,1.0592096e-08,8582
MFSD4,10.054913,2787,-18.125109,3.913199e-37,1269
MAGIX,10.054733,2788,11.449553,1.962947e-21,3775
ELOVL7,10.053463,2789,-7.0570583,1.5662627e-10,7534
SNORA36A,10.042909,2790,-3.5419788,0.00059301784,12368
SNORA11C,10.041738,2791,-0.6160447,0.5392928,18975
GPX8,10.031602,2792,10.556095,4.0132735e-21,3854
SCARNA4,10.030158,2793,-0.06848204,0.9455256,20659
TYW1B,10.030116,2794,-1.781924,0.07749957,15905
PDILT,10.029355,2795,1.6510869,0.099994734,16183
SPANXN3,10.02747,2796,7.1607766,8.991287e-12,6924
CHCHD6,10.026466,2797,3.2356768,0.001551536,12898
MRTO4,10.017897,2798,4.5611463,1.2826336e-05,10764
MRPS6,10.015615,2799,-1.8217881,0.07093568,15818
ASNA1,10.011755,2800,15.765527,2.0096976e-32,1760
PDCL,10.006401,2801,-2.900533,0.0044164634,13538
MAGI3,10.002161,2802,3.2573757,0.0014495905,12860
IFIT3,9.994102,2803,4.520629,1.3269715e-05,10774
IMPDH1,9.994049,2804,10.093939,1.0074679e-17,4761
PSMC5,9.989489,2805,5.014114,1.6889883e-06,10057
GJA3,9.9889,2806,14.438225,4.01708e-39,1098
MESP1,9.988159,2807,-9.352326,4.6112447e-17,4937
SLC22A9,9.981922,2808,1.0248731,0.3073243,17774
ATP5J,9.97676,2809,0.029285619,0.9766871,20781
SLC2A14,9.971414,2810,-0.97233045,0.33282936,17941
TOR1B,9.969477,2811,9.610981,1.1260006e-18,4483
DAK,9.968573,2812,6.5428486,1.4154928e-09,8055
AP2M1,9.964743,2813,14.929255,1.0787206e-37,1217
SCARF2,9.961149,2814,10.643293,1.3577133e-22,3508
SACS,9.949051,2815,-13.288258,1.1988535e-24,3052
CDK6,9.938869,2816,-9.648637,3.978586e-17,4919
CCNO,9.93623,2817,8.796358,1.557993e-15,5420
GMPR2,9.932808,2818,0.26745564,0.7894386,20083
A2M,9.931755,2819,-23.313189,0.0,384
HCG11,9.930907,2820,-15.95319,8.339588e-30,2128
UTP14A,9.930878,2821,5.0339174,1.7270885e-06,10062
SNX14,9.92932,2822,3.4309726,0.00077992456,12530
ERN1,9.922067,2823,-3.1301897,0.0022541455,13105
CTU1,9.920708,2824,7.3832703,1.7623769e-11,7081
ERAP1,9.913709,2825,-8.146092,1.0058276e-12,6538
POMT1,9.906649,2826,-1.0878332,0.2787128,17617
DEFA4,9.904671,2827,2.7207572,0.00715207,13834
THEMIS,9.902623,2828,-2.1121361,0.03674222,15154
FTL,9.899261,2829,-3.4894125,0.00071436417,12482
TRAF6,9.898527,2830,-9.399991,4.661025e-16,5240
GSTM2P1,9.898209,2831,-10.2908745,1.9126618e-18,4544
TBX6,9.898155,2832,4.382352,2.1080066e-05,10938
C17orf81,9.897562,2833,-6.8762126,1.4259766e-10,7514
C12orf47,9.897411,2834,-3.1810892,0.0018873492,13003
SNORD49B,9.891401,2835,-0.23855707,0.8118936,20166
WDR65,9.888817,2836,7.2994184,1.06319805e-11,6963
MIR4725,9.885448,2837,-2.8160303,0.005884469,13708
CDK4,9.885319,2838,10.076922,1.6182333e-18,4520
ITPR3,9.882818,2839,7.0678954,1.3455893e-10,7512
GOLGA2P5,9.878792,2840,0.4588086,0.64729476,19463
FAM131B,9.877241,2841,-5.685678,7.0792936e-08,9078
BRI3BP,9.876573,2842,12.416592,7.038809e-23,3426
GNN,9.876444,2843,-3.4715438,0.00070001354,12475
AURKA,9.876439,2844,30.69572,0.0,65
RSBN1L,9.874912,2845,1.6010896,0.111986145,16318
SNORA11B,9.872032,2846,-1.3783423,0.17093536,16871
VBP1,9.870601,2847,7.0408115,9.601835e-11,7437
AKR7A3,9.865248,2848,8.1957245,1.4765825e-13,6172
ENTPD6,9.865179,2849,8.589345,2.0056041e-14,5835
COX14,9.86133,2850,-4.4948955,1.865492e-05,10900
SLC35F2,9.861019,2851,8.297852,8.680077e-14,6071
CLEC4D,9.860844,2852,2.3361857,0.020875057,14681
NEO1,9.856139,2853,-5.5908275,1.4117768e-07,9288
ZNF215,9.854891,2854,-6.0741224,1.4929425e-08,8663
PLA2G3,9.854414,2855,3.9556792,0.00010952304,11608
RFTN1,9.851906,2856,-6.2792926,8.2043625e-09,8532
CEP120,9.845915,2857,-8.440696,1.2059836e-13,6125
MIR147A,9.840806,2858,-0.964289,0.33731183,17967
HSPA4L,9.8377,2859,-6.4985723,1.6659857e-09,8105
HBS1L,9.835091,2860,0.022789583,0.98184603,20799
C7orf57,9.834181,2861,8.220282,1.2296713e-15,5387
COBRA1,9.834099,2862,6.3340497,2.5493354e-09,8221
SUPT7L,9.829052,2863,-5.1401253,9.841148e-07,9860
STRN,9.82463,2864,-4.509798,1.5541165e-05,10828
ZNF705G,9.81779,2865,0.23999505,0.8106877,20164
SPEF1,9.816664,2866,15.976527,1.0887844e-36,1310
PELO,9.815744,2867,-0.8107576,0.41881314,18417
MS4A15,9.805348,2868,15.2818985,2.3376614e-35,1439
FKBP9L,9.804481,2869,-2.1983278,0.029735772,14967
MLLT10P1,9.802913,2870,-9.0201025,3.0011135e-15,5514
AZGP1,9.799777,2871,-1.9321998,0.055573057,15557
PNMT,9.797821,2872,-0.92140776,0.35853067,18085
SNORA15,9.795394,2873,0.28798974,0.7739009,20026
CDKN2AIP,9.794786,2874,-7.2715526,6.1060886e-11,7316
USP17,9.790909,2875,-5.8932204,3.5153107e-08,8880
FBXL16,9.789705,2876,18.35243,0.0,837
NEDD4,9.78761,2877,-6.2056932,8.056112e-09,8528
CENPJ,9.783024,2878,-1.9429021,0.0543504,15537
CDC37L1,9.778829,2879,-9.143274,1.2380627e-15,5389
KIR3DL3,9.777533,2880,0.9708701,0.33325008,17946
DHRS4,9.773031,2881,-2.852098,0.0050582117,13624
PURG,9.772339,2882,-5.503316,2.3883868e-07,9465
LOC100289495,9.770967,2883,-13.438357,1.896986e-25,2904
CTSF,9.769791,2884,-11.629197,4.990291e-25,2980
FLJ41200,9.768762,2885,-12.640998,7.471724e-23,3433
C1orf87,9.7660265,2886,-1.8451476,0.06705502,15770
C20orf29,9.765541,2887,6.061627,1.2282336e-08,8612
C12orf12,9.759932,2888,-1.3290212,0.18673098,16993
APEX1,9.758577,2889,1.9332218,0.055600345,15558
USP17L6P,9.757017,2890,-1.4319547,0.15545161,16742
YTHDC2,9.756371,2891,0.9629627,0.3374678,17969
LOC100506688,9.754303,2892,-0.36090547,0.71881264,19797
CD93,9.75116,2893,-9.601232,8.6523235e-16,5323
KLHDC5,9.750218,2894,-0.89916086,0.37040842,18163
C1QC,9.746691,2895,0.954936,0.34168074,17983
EFR3A,9.745362,2896,11.706398,3.2526937e-25,2947
FIGNL2,9.744289,2897,-14.155288,2.348656e-26,2715
GAR1,9.743458,2898,1.6195652,0.10814924,16272
CNR2,9.737092,2899,3.0544412,0.0027715198,13230
UBB,9.735788,2900,6.5876637,4.647235e-10,7803
GGT5,9.734598,2901,-2.900424,0.004404969,13536
CORO2A,9.733773,2902,17.656187,0.0,887
RPS25,9.731474,2903,-11.883885,4.9371357e-21,3878
IFNA14,9.730129,2904,-1.7677588,0.08022257,15942
KLHDC10,9.728296,2905,-3.8541214,0.00018195443,11819
BCL6,9.727399,2906,-19.062834,7.67256e-40,1030
TMEM2,9.726663,2907,2.0341794,0.043374244,15324
EPB41L5,9.7248745,2908,2.176647,0.031073706,15009
LINC00525,9.724641,2909,-0.63572633,0.5260315,18922
LOC645249,9.721463,2910,11.714666,1.0319483e-24,3035
GALNT13,9.720425,2911,-3.7943683,0.00023821811,11927
CLNS1A,9.719982,2912,13.010928,1.3687185e-30,2006
COX4NB,9.716791,2913,5.045891,8.489424e-07,9813
CBR3-AS1,9.711872,2914,5.4721403,2.488269e-07,9474
SCAMP3,9.710016,2915,29.625622,0.0,85
DHODH,9.708649,2916,-7.8284345,2.4553196e-12,6692
PPP2R1A,9.707118,2917,11.802784,7.921948e-23,3437
CLDN7,9.701855,2918,13.251491,1.1543644e-26,2658
GEM,9.6995735,2919,-13.547928,8.8571785e-27,2635
HSP90AA1,9.698975,2920,4.9530025,1.9436827e-06,10099
GATA5,9.69875,2921,8.026892,4.7488813e-15,5581
SNHG7,9.696683,2922,-5.7573137,6.716628e-08,9062
TIMMDC1,9.696406,2923,8.254545,1.3539485e-14,5755
FAM180B,9.692765,2924,-15.6955185,4.417288e-28,2405
REXO2,9.692222,2925,-4.1139464,5.9552433e-05,11340
PTRHD1,9.692217,2926,1.3230789,0.18840222,17002
SLC22A17,9.691665,2927,-5.5435605,1.6248025e-07,9332
C16orf54,9.688085,2928,-6.1984925,7.2387305e-09,8500
HIST1H3I,9.687921,2929,-0.5036825,0.6149583,19330
CARKD,9.68661,2930,-0.81377274,0.4170953,18411
UBAP1L,9.686477,2931,-11.2016325,4.2487786e-20,4113
SDC1,9.684999,2932,21.579208,0.0,548
NT5E,9.684732,2933,-11.656185,5.0151104e-21,3879
CST1,9.684174,2934,33.03743,0.0,43
TSPYL5,9.681583,2935,-7.506761,1.3503189e-12,6585
PPM1D,9.678315,2936,-8.565372,1.2603403e-14,5739
KRBA1,9.678117,2937,-1.1663167,0.245915,17418
MCMBP,9.672094,2938,0.5746517,0.5665342,19091
HBXIP,9.667935,2939,9.06939,1.3027991e-16,5077
AP1S1,9.658115,2940,23.257122,0.0,389
LCT,9.657189,2941,-0.05627043,0.95521194,20698
MURC,9.655571,2942,6.0087786,9.482567e-09,8563
SNORA42,9.654739,2943,1.7040344,0.09101077,16073
MRPL51,9.651316,2944,13.493623,7.392857e-27,2621
YWHAZ,9.649839,2945,11.924029,1.0916353e-23,3236
TNFSF12,9.649719,2946,-14.175396,7.317933e-26,2816
C14orf93,9.6496725,2947,-4.9507113,2.3446075e-06,10162
SLC6A12,9.64873,2948,1.5309855,0.12846933,16478
SNORD97,9.642427,2949,-1.833774,0.06946887,15799
FAM129A,9.641395,2950,-15.749607,2.748133e-34,1539
RNF122,9.640247,2951,-4.661564,9.407126e-06,10633
RIC3,9.637873,2952,-16.27492,6.463479e-32,1828
RABGGTA,9.633423,2953,0.7490727,0.45525807,18585
C10orf118,9.631557,2954,-3.8484633,0.00020321253,11867
COQ9,9.620758,2955,-2.1975117,0.029426372,14955
TMEM187,9.620691,2956,7.491144,2.9428753e-12,6723
SEPT7P2,9.610992,2957,-4.5497813,1.2958339e-05,10769
UGT2B10,9.604219,2958,-1.060588,0.29138094,17687
RBMX2,9.602987,2959,3.4644413,0.0006809095,12459
ADCK5,9.594632,2960,12.281371,3.0871567e-23,3335
MTBP,9.594629,2961,9.249476,5.791983e-16,5274
CHRAC1,9.591593,2962,7.3279533,7.064223e-12,6879
LOC100505817,9.588362,2963,-1.4999077,0.13620467,16563
DTNA,9.586723,2964,-9.309272,1.1089148e-16,5060
AKAP11,9.586524,2965,-7.5747104,1.0300352e-11,6954
LOC100129148,9.584198,2966,-2.3616076,0.019959899,14645
MIR1911,9.584096,2967,0.18018013,0.85704875,20338
GTSE1,9.582235,2968,23.772757,0.0,343
SUSD5,9.580729,2969,-0.9043424,0.36762857,18142
CFHR3,9.572615,2970,-4.1457148,6.837654e-05,11399
LOC339529,9.572086,2971,6.390649,5.5141525e-10,7844
RTP3,9.571283,2972,3.8892617,0.000111615605,11616
THBD,9.567892,2973,-11.391475,1.0695929e-20,3974
F2,9.566434,2974,7.71686,1.210381e-13,6127
PXK,9.566179,2975,-4.6202254,1.0010864e-05,10656
ATP5C1,9.564665,2976,8.549661,5.97468e-15,5623
CCNE2,9.563904,2977,23.476212,0.0,371
KANSL1-AS1,9.560011,2978,-5.3375473,5.215471e-07,9680
SNORD41,9.557644,2979,1.2849088,0.2012571,17092
LDOC1,9.557409,2980,2.6875167,0.007852796,13910
SNIP1,9.55397,2981,-4.4210505,2.2654755e-05,10960
HSP90AB1,9.5511,2982,7.786993,1.4555311e-12,6599
PIP5KL1,9.54738,2983,1.926178,0.056062173,15565
KLHL18,9.545265,2984,2.5893004,0.010732814,14147
NPIPL3,9.543742,2985,-2.875597,0.0047287233,13575
IFIT5,9.541338,2986,1.0240221,0.30781376,17779
CDK17,9.539203,2987,-1.042146,0.29936624,17734
HMGN1,9.538849,2988,11.115376,3.1361612e-19,4325
MT1F,9.537786,2989,-2.447256,0.015811723,14467
MRPS18A,9.534331,2990,4.993564,1.6381149e-06,10046
NR6A1,9.533351,2991,1.0530951,0.29440197,17704
CPNE4,9.533322,2992,-1.695775,0.09183023,16083
NT5C1A,9.532619,2993,-3.250616,0.001556919,12903
BSX,9.527155,2994,1.7435145,0.08391309,15994
CTSE,9.522327,2995,1.1858705,0.23799625,17362
MIPOL1,9.51982,2996,4.8539033,3.4020234e-06,10279
PKD2,9.519811,2997,-19.616953,3.323583e-36,1356
METTL19,9.516041,2998,-6.436358,4.158541e-09,8345
SPP1,9.515818,2999,13.05216,1.2086389e-24,3054
ACAA1,9.511201,3000,-1.9570329,0.052648984,15497
HMGB3,9.507469,3001,22.620802,0.0,443
GPA33,9.506435,3002,4.201348,4.829322e-05,11255
ITGA3,9.502669,3003,-5.6017017,1.4305193e-07,9293
REN,9.501076,3004,1.5286301,0.12911987,16485
VSTM2L,9.497968,3005,11.988223,7.604125e-25,3011
SNORA71A,9.496536,3006,0.69464946,0.48876584,18743
MAP2K6,9.496385,3007,-12.135679,2.9610766e-22,3602
LCORL,9.494583,3008,1.9744463,0.050507147,15459
LRRC8A,9.493661,3009,-7.38885,9.689929e-12,6938
CRHBP,9.492088,3010,-17.898596,4.13732e-32,1801
HIST1H2BB,9.490759,3011,3.4758465,0.00062446133,12405
ECEL1P2,9.489309,3012,0.8068855,0.42128986,18429
MPDZ,9.486334,3013,-14.5497675,5.190802e-28,2414
POTEM,9.485501,3014,3.6615071,0.0003684243,12133
PPM1F,9.483328,3015,-21.546118,0.0,552
FAM214A,9.480915,3016,1.1951879,0.2338771,17330
SNRPC,9.477781,3017,18.7955,0.0,807
MRGPRF,9.477564,3018,-22.046926,0.0,506
NEGR1-IT1,9.474897,3019,-0.77389693,0.4406235,18520
TMEM161A,9.472365,3020,9.022252,2.8984332e-16,5181
C10orf128,9.472297,3021,-21.150726,0.0,597
DIO3,9.469044,3022,-7.158411,7.81652e-11,7375
HSPBAP1,9.463949,3023,-5.0300603,1.6425818e-06,10048
MCTP2,9.455021,3024,-11.340771,2.6076675e-20,4059
FLVCR1,9.454823,3025,19.46914,0.0,755
PLVAP,9.447055,3026,-7.1087976,1.5153785e-10,7527
RFX1,9.446808,3027,2.4729178,0.0148873925,14405
ATP6AP1,9.444708,3028,26.119448,0.0,201
CCT5,9.442209,3029,20.480106,0.0,666
VILL,9.440435,3030,-6.1610584,8.526901e-09,8543
SNORD38A,9.437862,3031,-4.1148357,7.4518815e-05,11433
SCARNA6,9.436065,3032,-1.0248972,0.30765134,17777
SUPT4H1,9.434774,3033,7.669358,4.3805538e-13,6373
COL4A4,9.429575,3034,-7.3554196,2.7962492e-11,7164
SNORD56B,9.4281025,3035,-0.87412363,0.38410333,18241
LGR5,9.425624,3036,-1.0830939,0.28086287,17631
CLRN1-AS1,9.425043,3037,10.014961,6.015449e-20,4158
PCSK1N,9.421652,3038,6.4549274,1.0227379e-09,7988
NPTX2,9.419831,3039,10.932991,6.789886e-21,3916
HCG27,9.419171,3040,-7.1652513,7.979765e-11,7383
DAOA,9.418552,3041,-1.5341507,0.12835965,16475
FAM105A,9.417555,3042,-1.6956439,0.09221708,16088
HGC6.3,9.413862,3043,-1.4109848,0.16019858,16783
PAN3-AS1,9.411001,3044,-14.171245,3.549384e-27,2537
SNORA11,9.407829,3045,5.1410875,1.0970707e-06,9895
FAM210A,9.401794,3046,4.9881454,1.8187551e-06,10076
CYMP,9.398294,3047,-10.708745,6.5126146e-18,4708
MTAP,9.395284,3048,-4.6273403,8.223776e-06,10583
CAMTA2,9.394772,3049,-9.18347,1.9974416e-16,5131
TMIGD2,9.394625,3050,2.090989,0.03828997,15187
ERCC4,9.394142,3051,3.0576532,0.0026506633,13204
SPATS1,9.392608,3052,3.9632328,0.00010547561,11584
CCDC59,9.388161,3053,-5.634616,1.1551455e-07,9214
PLN,9.374453,3054,-7.464662,2.6613364e-11,7152
EEPD1,9.37117,3055,-21.454287,0.0,562
TRNT1,9.370276,3056,3.1552532,0.001959219,13032
NPIP,9.369197,3057,-7.529015,8.5689155e-12,6912
SMAD7,9.36469,3058,-2.7839031,0.0062373676,13750
USH2A,9.363925,3059,-2.7209053,0.007568221,13876
DCXR,9.363198,3060,4.819828,3.8489975e-06,10323
SLC35G3,9.358124,3061,0.10396146,0.9173872,20552
C18orf62,9.357312,3062,-4.7732873,6.3164e-06,10485
SOX7,9.355392,3063,-19.385155,1.5438487e-37,1231
C6orf10,9.344451,3064,-2.9447274,0.0040432024,13481
AZI1,9.340157,3065,6.153285,1.2785483e-08,8626
MRPS10,9.339353,3066,7.197487,1.9031977e-11,7095
