gene,tda_importance,tda_rank,euclidean_t,euclidean_p,euclidean_rank
IGHMBP2,12.154802,2694,0.0057030376,0.9954576,20848
STX6,12.154135,2695,20.104948,0.0,861
PVRL1,12.152115,2696,-5.8521013,5.5098837e-08,9556
SNORD45C,12.145476,2697,5.2496023,7.379734e-07,10282
CBX3,12.141653,2698,17.223623,2.2791513e-34,1844
EIF4B,12.138718,2699,-14.24386,1.4329589e-26,3074
TGFBRAP1,12.1383,2700,-3.1212046,0.0022270957,13507
PPBPL2,12.134879,2701,-2.2485785,0.026734946,15150
PHF19,12.12948,2702,-3.3030102,0.0011811061,13160
PRDM5,12.113105,2703,-19.952269,3.1539e-40,1221
TMEM57,12.112759,2704,15.214076,9.662032e-36,1694
TINAG,12.111156,2705,-0.8700288,0.3863982,18344
TBP,12.106071,2706,-4.6077085,1.0333266e-05,11120
TMEM171,12.105816,2707,8.838866,4.372177e-16,5793
SIAH2,12.101825,2708,17.737936,3.92975e-40,1229
FEM1C,12.091783,2709,-4.7063847,5.9217336e-06,10932
PGR,12.085089,2710,-2.5968266,0.010362114,14466
PSG3,12.082725,2711,-3.4095323,0.00089989265,13021
CDC7,12.076862,2712,15.507758,5.9114095e-32,2154
GCGR,12.069591,2713,5.2168274,2.9046873e-07,10034
NDUFB7,12.069257,2714,3.333271,0.0011318704,13147
CDK11B,12.064121,2715,0.8224526,0.4122239,18489
C17orf77,12.060194,2716,-1.5348427,0.12773038,16665
TMEM63B,12.054716,2717,22.141436,0.0,622
BOLA3-AS1,12.054678,2718,-16.5498,1.787435e-39,1276
PACSIN1,12.054609,2719,22.74825,0.0,542
PEG3,12.050928,2720,-10.028487,5.546153e-19,4888
SNX10,12.043146,2721,0.8014677,0.42457548,18554
GGT6,12.038324,2722,-0.41377738,0.679811,19696
SDHAP2,12.0326395,2723,-5.87887,4.382238e-08,9497
PCDH15,12.028227,2724,-2.184279,0.031126766,15276
FASTKD1,12.023083,2725,3.4028573,0.000873584,13011
EIF2AK2,12.018009,2726,2.6408718,0.00939924,14391
SPANXN3,12.013458,2727,7.711972,1.9625637e-13,6753
SNORA36A,12.011684,2728,-2.9430115,0.0039801355,13846
DDX54,12.01161,2729,5.5177507,2.0746329e-07,9931
SIRPA,12.011186,2730,-27.868895,0.0,170
HMGCLL1,12.010673,2731,-12.219486,4.997411e-23,3851
CTCF,12.008248,2732,-1.7194134,0.08804776,16233
DPYSL5,12.008165,2733,4.42543,1.2543775e-05,11207
QARS,12.005736,2734,-5.161782,1.0533859e-06,10383
BDKRB1,11.994848,2735,-3.274189,0.0014044434,13240
SNORA11C,11.98794,2736,-0.8858281,0.37792864,18308
KIF22,11.974519,2737,19.553146,1.7496784e-38,1371
RHOB,11.97154,2738,-2.450463,0.015830992,14754
EFNB3,11.96707,2739,-10.608607,1.1299258e-18,4984
SLC22A9,11.958221,2740,1.458297,0.14680816,16820
CDCP1,11.955619,2741,11.89496,3.5095905e-24,3585
CLEC4D,11.9540205,2742,0.9187024,0.35997382,18214
PACSIN2,11.945909,2743,-5.9175034,3.2942975e-08,9417
AKAP8L,11.93898,2744,6.434712,2.8618574e-09,8817
MRPL54,11.933764,2745,1.5706608,0.11864434,16571
ZNF547,11.932514,2746,-0.8611762,0.39083096,18362
TMEM147,11.931318,2747,18.508175,0.0,1018
LRRC57,11.931096,2748,-5.207767,6.7407933e-07,10253
NOX5,11.922256,2749,5.9680395,9.831208e-09,9131
MOBP,11.905119,2750,-2.184973,0.03063159,15258
SNORA20,11.902792,2751,-5.0383053,1.8009662e-06,10527
MFSD4,11.899193,2752,-19.320377,0.0,940
SLC25A43,11.898125,2753,0.28211233,0.77826923,20074
VBP1,11.892608,2754,6.92282,1.0542139e-10,8010
TIPRL,11.880173,2755,12.0571165,3.55483e-25,3371
MYH6,11.877275,2756,8.188967,3.851117e-14,6488
TMEM241,11.875307,2757,14.144121,2.2056417e-30,2421
GMPR2,11.858043,2758,0.26895034,0.78829813,20109
PSMD4,11.847254,2759,16.9238,1.1526486e-36,1581
TOR3A,11.846403,2760,24.901968,0.0,337
PDILT,11.842149,2761,1.3612138,0.17468865,17032
GPN3,11.836999,2762,-5.6864214,6.45709e-08,9600
TOX3,11.833284,2763,5.9293303,2.7082896e-08,9364
MAGI3,11.826813,2764,3.1988065,0.0017376005,13365
ERVV-2,11.822658,2765,10.650385,5.418355e-25,3411
APOL1,11.822098,2766,2.6527076,0.008920862,14354
SLC2A14,11.817518,2767,-1.3585745,0.17682053,17049
PTPN5,11.813297,2768,-6.4232135,4.41231e-09,8918
PSMD8,11.81139,2769,9.106915,1.5386035e-15,5988
RNASE6,11.809533,2770,-0.53881836,0.5910967,19292
YKT6,11.806834,2771,14.309519,3.0837189e-28,2772
RPS15AP10,11.802061,2772,-0.5554627,0.57974577,19249
IFIT3,11.797823,2773,3.3666854,0.0009741032,13068
EIF4A3,11.796324,2774,19.21298,0.0,952
PSMC5,11.79437,2775,6.110924,9.4763655e-09,9118
ARL2,11.793283,2776,-6.379252,4.4074704e-09,8917
NR2F1,11.790194,2777,-14.593576,2.8278256e-31,2270
ATAD3B,11.781248,2778,4.086801,8.102914e-05,11904
GRAMD1B,11.776217,2779,-2.2655523,0.025101902,15106
SCARNA4,11.776159,2780,-0.5753545,0.56624657,19186
GEM,11.775879,2781,-13.596885,6.9328894e-27,3010
SLC45A3,11.775482,2782,1.873653,0.063263156,15928
PRH1-PRR4,11.774033,2783,-7.982632,8.485059e-13,7028
RAB1B,11.77294,2784,9.529609,2.9710832e-17,5401
ATP5J,11.772805,2785,0.5307333,0.596571,19323
LOC100289495,11.7664995,2786,-13.396348,1.7042338e-25,3287
MESP1,11.7632885,2787,-9.652168,5.9361674e-18,5168
ACADVL,11.762538,2788,-18.237719,1.3468802e-37,1471
GAGE2C,11.762437,2789,-8.043511,2.7277184e-15,6079
GSTM2P1,11.761433,2790,-11.409827,2.336954e-21,4283
FAM131B,11.758551,2791,-5.5601583,1.2233666e-07,9779
GAR1,11.756056,2792,2.4850988,0.01441652,14678
TYW1B,11.752129,2793,-0.96925026,0.334526,18063
HEATR6,11.751715,2794,5.145966,6.886981e-07,10258
C3orf79,11.73253,2795,-2.4301703,0.016874082,14793
IKZF1,11.723721,2796,-0.9613799,0.33808804,18094
ATF4,11.72035,2797,-8.806989,2.6453828e-15,6071
PURG,11.719433,2798,-4.9940586,2.2897098e-06,10604
C9orf24,11.717815,2799,-7.7489862,4.0452303e-12,7319
ALG3,11.716153,2800,22.801464,0.0,539
TAF13,11.704178,2801,-0.9656516,0.33590326,18075
THEMIS,11.703091,2802,-2.5539792,0.011854952,14551
S1PR3,11.69513,2803,2.7897089,0.0061128447,14102
NEO1,11.693139,2804,-5.5671988,1.5174422e-07,9835
KIF14,11.6909685,2805,26.006207,0.0,259
MIR147A,11.684252,2806,-1.2538656,0.21291584,17332
SCAMP3,11.681782,2807,30.706558,0.0,79
ZDHHC23,11.6799345,2808,4.778804,5.6434214e-06,10915
SNORA11B,11.679804,2809,-0.21459277,0.830452,20274
GOLGA2P5,11.67828,2810,1.0066605,0.31636605,17957
IGFN1,11.667144,2811,-5.732433,1.004178e-07,9728
CHCHD6,11.663758,2812,4.1099052,7.097848e-05,11847
SDK1,11.658339,2813,-15.913487,3.5024637e-34,1866
MAGEA12,11.657585,2814,7.594362,7.420277e-14,6592
PDCL,11.641533,2815,-4.282467,3.5468187e-05,11573
NDUFB9,11.638835,2816,12.586179,2.5477035e-26,3119
RSBN1L,11.636486,2817,1.3693118,0.17341654,17021
CES1P1,11.636427,2818,-17.484606,1.3345488e-31,2202
KLHL10,11.635795,2819,-14.50571,2.0890867e-26,3101
TOR1B,11.631284,2820,9.2961235,5.7705182e-18,5161
FBXL16,11.628981,2821,18.457314,0.0,1022
ZPLD1,11.621901,2822,5.4115796,1.7148348e-07,9879
SNORD49B,11.621286,2823,0.2011582,0.8409411,20311
GDPD1,11.619407,2824,6.551374,9.521804e-10,8550
SACS,11.6137905,2825,-15.859644,8.851711e-31,2345
SLC35F2,11.613751,2826,8.260255,1.107601e-13,6660
SBNO1,11.609793,2827,-4.4302373,1.9570105e-05,11368
LCT,11.597501,2828,0.29495028,0.7685012,20042
MIR4725,11.589837,2829,-2.38169,0.019157875,14895
HIST1H2BO,11.580988,2830,21.335726,0.0,716
C14orf93,11.580128,2831,-4.212067,4.879607e-05,11698
DEFA4,11.57841,2832,1.660672,0.09899727,16363
ERAP1,11.577787,2833,-10.639634,2.4203185e-18,5051
SLC27A2,11.5775175,2834,3.4428005,0.00080005586,12957
C8orf83,11.576572,2835,3.7620378,0.00022002155,12322
CFHR3,11.576126,2836,-5.0359807,1.9847e-06,10555
SEPT7P2,11.568714,2837,-4.522697,1.4517559e-05,11261
TSPYL5,11.567535,2838,-8.403698,3.0810394e-15,6101
GNN,11.565441,2839,-4.071406,8.097246e-05,11903
MRPL28,11.562439,2840,14.040238,1.0421874e-31,2185
FAM180B,11.561031,2841,-17.234661,5.111102e-31,2313
RPS25,11.55842,2842,-12.235403,2.5859088e-22,4034
MTBP,11.554678,2843,9.440035,1.2518757e-16,5609
NPIPL3,11.553703,2844,-2.805577,0.0058184904,14068
RFTN1,11.5526085,2845,-7.9122624,2.9465534e-12,7252
AZGP1,11.552115,2846,-1.0502315,0.29568753,17835
LOC645249,11.550649,2847,13.546871,2.3866095e-31,2253
SNORD91A,11.548168,2848,-0.2614847,0.7942132,20130
MURC,11.5473,2849,6.137474,4.54201e-09,8923
UTP14A,11.542672,2850,5.964596,2.390769e-08,9326
CST1,11.5425625,2851,30.575274,0.0,81
CNR2,11.538408,2852,3.0993156,0.0024044868,13543
GJA3,11.538249,2853,14.54482,2.05251e-40,1209
ERN1,11.535503,2854,-3.5631225,0.00054070185,12733
C16orf54,11.534452,2855,-7.877399,1.1113234e-12,7072
LOC154822,11.526818,2856,-4.912181,2.2376014e-06,10595
BRI3BP,11.525431,2857,12.256329,8.1982136e-23,3901
ZBTB1,11.524836,2858,-8.447342,1.2306019e-13,6679
ZNF705G,11.522638,2859,0.06240902,0.95032763,20700
WEE2,11.516948,2860,-5.260525,7.6120745e-07,10291
RAD51,11.51575,2861,25.84847,0.0,263
C20orf29,11.51201,2862,5.42945,2.4759788e-07,9991
CBR3-AS1,11.509037,2863,6.7508636,5.89992e-10,8427
SMAD7,11.499631,2864,-3.5909944,0.00047221308,12672
KLHDC10,11.49891,2865,-5.706563,6.3218216e-08,9593
CEP120,11.49514,2866,-10.004746,2.002606e-17,5348
FYN,11.489992,2867,-14.158342,2.2334647e-27,2925
PELO,11.488925,2868,-1.8237658,0.07004412,16022
FLJ41200,11.487587,2869,-12.537126,1.2169644e-22,3951
CORO2A,11.48722,2870,18.355911,0.0,1033
CTSF,11.484524,2871,-11.715336,2.520341e-25,3327
C5orf41,11.481758,2872,-15.984795,1.9488915e-31,2232
POMT1,11.480494,2873,-0.9804201,0.32871446,18024
MAGIX,11.480035,2874,12.781043,5.563212e-25,3416
RNF122,11.478937,2875,-4.949909,2.8454592e-06,10670
PPP2R1A,11.47303,2876,11.894853,4.822268e-23,3845
SPEF1,11.469776,2877,17.179564,0.0,1126
C17orf81,11.466328,2878,-7.6723433,1.738751e-12,7154
C12orf12,11.465105,2879,-0.5753044,0.5662721,19187
CDC37L1,11.46056,2880,-10.169891,2.677539e-18,5063
IMPDH1,11.456592,2881,9.416743,3.3206534e-16,5751
MRPL51,11.456411,2882,16.851006,6.152634e-38,1426
ZNF215,11.448796,2883,-5.8691635,3.8225007e-08,9463
DHRS4,11.436294,2884,-2.8057792,0.0057670274,14065
CDK4,11.434042,2885,10.015339,2.9158853e-18,5071
AKR7A3,11.423518,2886,8.918644,2.8663648e-15,6086
LOC100129148,11.422644,2887,-1.476989,0.14244337,16783
AURKA,11.419741,2888,29.228405,0.0,110
NT5C1A,11.417861,2889,-3.4440565,0.0008298538,12976
USP17,11.4149885,2890,-6.1419826,1.2675687e-08,9191
MT1F,11.412054,2891,-0.77923125,0.43736616,18603
BSX,11.411743,2892,2.3778036,0.018990314,14890
SCARF2,11.410648,2893,11.693393,1.6419356e-26,3081
HCG11,11.407238,2894,-17.59939,2.2594629e-33,1976
ASNA1,11.405705,2895,17.3801,4.16232e-37,1524
PROC,11.404233,2896,23.30246,0.0,485
GPA33,11.403115,2897,4.2707734,3.6402173e-05,11584
MRPS6,11.397152,2898,-2.022664,0.045180134,15579
CDK6,11.389832,2899,-11.138193,2.1234954e-21,4273
LINC00525,11.389124,2900,-0.8380117,0.40346327,18442
SLC22A17,11.388949,2901,-4.621218,9.138314e-06,11069
GPX8,11.387281,2902,9.353345,1.6323313e-17,5315
KIR3DL3,11.386597,2903,0.18865582,0.8506476,20352
FTL,11.386284,2904,-4.3549237,3.1352392e-05,11531
COBRA1,11.385652,2905,7.1367693,3.75747e-11,7776
YWHAZ,11.385314,2906,11.328697,1.6641706e-22,3981
CTU1,11.383366,2907,8.261138,1.470135e-13,6700
COX14,11.379972,2908,-4.4428725,2.2492775e-05,11414
PLA2G3,11.377865,2909,5.497035,1.07554946e-07,9740
BABAM1,11.374662,2910,9.810339,5.0078904e-18,5146
MS4A15,11.37356,2911,14.297718,1.3266426e-31,2201
FAM214A,11.37258,2912,1.2943588,0.19737102,17221
ENTPD6,11.36617,2913,9.363041,2.1067658e-16,5687
TRAF6,11.360191,2914,-11.306247,7.666043e-21,4420
PNMT,11.3585825,2915,0.66460574,0.5073395,18948
MRTO4,11.357016,2916,5.7354302,7.6099475e-08,9660
C10orf118,11.352972,2917,-4.789178,5.3337167e-06,10895
C7orf57,11.350482,2918,8.694408,2.418818e-17,5377
BCL6,11.348968,2919,-19.856861,0.0,886
CD93,11.346769,2920,-11.379764,9.880857e-20,4699
CARKD,11.346241,2921,-0.9803929,0.3284684,18022
SEC22B,11.34182,2922,3.9640577,0.000115280876,12047
FAM105A,11.341387,2923,-1.6966275,0.0920475,16275
ELOVL7,11.339634,2924,-8.389198,1.4712565e-13,6701
CLNS1A,11.337496,2925,13.564065,6.331094e-33,2038
SNORA15,11.337417,2926,-1.44714,0.15084021,16848
YTHDC2,11.334789,2927,0.85493106,0.39415088,18384
ITPR3,11.33231,2928,7.5609283,1.1537183e-11,7517
METTL19,11.3280945,2929,-6.716929,9.797381e-10,8559
DIO3,11.323675,2930,-8.613292,3.116206e-14,6451
PGLYRP3,11.32075,2931,6.776531,2.3957841e-11,7685
FKBP9L,11.318047,2932,-3.376547,0.0009616338,13061
TMEM2,11.313726,2933,0.32843512,0.7430223,19945
SNX14,11.312482,2934,2.9565582,0.0036000167,13782
C6orf10,11.309389,2935,-2.703263,0.008079438,14284
TIMMDC1,11.306576,2936,6.546184,4.365353e-10,8356
HBXIP,11.305517,2937,8.692592,1.5759034e-15,5994
SNORD41,11.303033,2938,-0.23301563,0.81619954,20219
MLLT10P1,11.302561,2939,-7.521991,1.2593383e-11,7536
C10orf128,11.300656,2940,-23.64828,0.0,455
USP17L6P,11.300339,2941,-1.4497995,0.1504444,16846
MIR1911,11.297804,2942,1.1262988,0.26032194,17641
SLC6A12,11.29164,2943,0.5384339,0.5913202,19294
KRBA1,11.28846,2944,-1.2975403,0.19704197,17217
RIC3,11.278516,2945,-15.468165,4.558378e-30,2468
PTRHD1,11.271261,2946,3.7048008,0.00031448505,12472
MTAP,11.265708,2947,-5.221693,5.6841486e-07,10209
VILL,11.265694,2948,-5.5033994,2.085212e-07,9933
C12orf47,11.257248,2949,-2.1963353,0.02999388,15243
KLHDC5,11.255638,2950,-1.8916271,0.06093146,15885
SNORA42,11.254834,2951,1.9424205,0.054386403,15758
EFR3A,11.253119,2952,10.782244,1.01940203e-22,3928
AP2M1,11.250341,2953,13.8623705,4.0542153e-34,1870
LGR5,11.247713,2954,-1.5517056,0.12313643,16618
WDR65,11.243675,2955,7.437803,5.83225e-12,7381
SPP1,11.241148,2956,13.18611,5.533407e-25,3414
HIST1H2BB,11.235652,2957,2.9305289,0.0038305542,13823
TNFSF12,11.233535,2958,-16.56483,5.200711e-31,2316
EPB41L5,11.2332535,2959,1.9450787,0.053479206,15743
CCNO,11.230387,2960,9.491024,2.2825192e-17,5363
RTP3,11.229432,2961,2.9361904,0.003464615,13769
FAM129A,11.229132,2962,-17.225456,1.885952e-39,1280
SNORD56B,11.2281885,2963,0.6569528,0.51243854,18968
SCARNA6,11.224375,2964,-1.600153,0.11234727,16510
C1orf87,11.223677,2965,-1.6448373,0.10190712,16402
LOC100505817,11.222937,2966,-2.2760963,0.024748225,15097
TBX6,11.222668,2967,4.8913317,2.4915557e-06,10626
REXO2,11.221509,2968,-4.5977397,8.143768e-06,11035
SNORD97,11.221249,2969,-4.077983,8.687094e-05,11932
DHODH,11.218163,2970,-7.7964215,2.0135636e-12,7185
CDKN2AIP,11.216782,2971,-8.015232,1.1522914e-12,7078
PDC,11.209498,2972,-1.9277184,0.05648178,15805
SNORA71A,11.205388,2973,1.0903001,0.2779802,17730
A2M,11.202267,2974,-24.919504,0.0,333
IFIT5,11.201994,2975,-0.31870803,0.7504507,19970
SNRPC,11.201771,2976,19.360407,0.0,935
RAC3,11.194946,2977,13.484875,4.1660657e-27,2964
KLHL18,11.194724,2978,1.1859373,0.23781598,17498
HGC6.3,11.191895,2979,-2.4528291,0.015254946,14720
CAMTA2,11.191348,2980,-10.833168,1.7404659e-20,4518
MPDZ,11.1846485,2981,-18.397968,1.0746269e-37,1459
CHRAC1,11.180977,2982,6.097091,5.5991753e-09,8986
COX4NB,11.18015,2983,4.7067733,4.1625594e-06,10803
HSP90AB1,11.168528,2984,8.259182,9.575321e-14,6631
LOC339529,11.167311,2985,5.7079115,2.3952682e-08,9327
ADCK5,11.166183,2986,12.030252,1.5853942e-22,3976
NT5E,11.160454,2987,-14.422413,9.928405e-28,2873
SNIP1,11.160421,2988,-5.4678283,2.6189508e-07,10007
FIGNL2,11.158115,2989,-15.149773,5.7298095e-29,2638
PLN,11.15671,2990,-9.186895,3.7969747e-15,6138
CCNE2,11.155546,2991,23.833464,0.0,438
HMGB3,11.154457,2992,22.853807,0.0,529
MC2R,11.152467,2993,3.7002892,0.0002490187,12374
STRN,11.152219,2994,-6.206543,6.7055193e-09,9030
SDC1,11.1498165,2995,21.56727,0.0,687
PARS2,11.149464,2996,6.6824627,8.100082e-10,8505
AP1S1,11.148123,2997,24.726013,0.0,346
PAN3-AS1,11.143028,2998,-12.915595,2.8198932e-24,3568
MIPOL1,11.14019,2999,5.086053,1.1564424e-06,10406
ACAA1,11.136969,3000,-1.7389945,0.084590815,16193
RP1-177G6.2,11.135429,3001,-2.4059,0.018013297,14846
HMGN1,11.134924,3002,12.081935,2.24204e-21,4278
REN,11.134207,3003,3.4236596,0.0008322046,12981
COQ9,11.130831,3004,-2.8693097,0.0047162487,13952
TRIM3,11.130436,3005,7.6142683,1.9716323e-12,7180
CYMP,11.129123,3006,-11.170967,7.2850794e-19,4922
IFNA14,11.126638,3007,-1.8906657,0.06170984,15909
CENPJ,11.121961,3008,-2.4069796,0.017568411,14823
ERCC4,11.117096,3009,1.7558041,0.08111721,16157
LOC100289187,11.11544,3010,-13.521803,1.628893e-30,2396
NEGR1-IT1,11.114202,3011,-0.22408551,0.82308316,20244
MRGPRF,11.113596,3012,-24.351341,0.0,381
TMEM187,11.112158,3013,8.702274,1.5086837e-15,5983
RFX1,11.111055,3014,3.7783492,0.00025113093,12382
GATA5,11.110995,3015,5.7588897,2.525655e-08,9343
UBB,11.107639,3016,6.403516,1.0352088e-09,8570
RBMX2,11.104277,3017,4.344334,2.485535e-05,11450
MAP2K6,11.100857,3018,-11.947707,4.9171273e-22,4112
DAOA,11.097715,3019,-1.702202,0.09189709,16273
DAK,11.096804,3020,7.350423,2.3791677e-11,7682
CCDC59,11.092266,3021,-5.1472883,1.0225148e-06,10378
ITGA3,11.071283,3022,-4.9975247,2.106052e-06,10577
GTSE1,11.071163,3023,24.290493,0.0,386
CTSE,11.067077,3024,1.8886828,0.061293855,15894
PPM1D,11.061861,3025,-9.800325,3.3825245e-18,5091
NPTX2,11.05856,3026,9.435425,1.177305e-16,5597
PIPOX,11.056928,3027,3.0102723,0.0030053172,13677
PCYT1A,11.054317,3028,-3.6961503,0.00033315588,12499
HSP90AA1,11.053326,3029,4.450053,1.5458696e-05,11285
C20orf152,11.0532875,3030,5.0218887,1.2548289e-06,10426
PKD2,11.050325,3031,-21.333828,3.54389e-39,1303
SNORD45B,11.049288,3032,-2.544931,0.012188297,14566
LOC100506688,11.047073,3033,-0.7446687,0.45797935,18712
CPNE4,11.046335,3034,-2.0656233,0.040507693,15496
GAGE2D,11.041456,3035,-0.35084015,0.7265281,19891
FLVCR1,11.041241,3036,21.198807,0.0,731
GGT5,11.04093,3037,-2.616816,0.009974075,14430
RHBDF2,11.039862,3038,10.35278,1.0656972e-18,4982
IRAK4,11.035694,3039,-2.0404654,0.04350282,15550
RNASEH1,11.034757,3040,-3.5139732,0.00061795354,12816
MCMBP,11.032818,3041,0.08569669,0.93182254,20643
CLRN1-AS1,11.032097,3042,9.686314,5.943626e-19,4898
FAM210A,11.031387,3043,5.2860227,3.9876852e-07,10125
CRHBP,11.031164,3044,-18.646132,2.05719e-33,1972
C18orf62,11.027,3045,-4.989297,2.6557132e-06,10642
MFSD9,11.0241,3046,-5.8276043,4.6645123e-08,9513
USH2A,11.023508,3047,-1.2490599,0.21393162,17342
PRRC2C,11.020277,3048,2.898301,0.0044826875,13916
C16orf90,11.018845,3049,0.3686291,0.71302927,19840
HCG27,11.018643,3050,-6.9164367,2.669815e-10,8249
C1QC,11.014002,3051,-0.85022765,0.39704886,18401
PPM1F,11.0123005,3052,-22.679956,0.0,556
GRAMD1C,11.010912,3053,-7.2762065,8.0939505e-11,7951
AKAP11,11.006702,3054,-10.639474,2.9757652e-19,4818
CCDC25,11.005331,3055,-12.963151,4.9194038e-26,3174
SUPT7L,10.997849,3056,-7.276735,2.137538e-11,7652
F2R,10.997457,3057,12.6021805,5.001109e-27,2977
UBAP1L,10.994785,3058,-10.808921,3.162271e-19,4827
MRPS18A,10.987867,3059,6.1083727,7.3287896e-09,9047
ALDH16A1,10.985407,3060,4.9879866,2.0252867e-06,10566
ATP6AP1,10.985002,3061,24.650444,0.0,357
APEX1,10.983532,3062,2.7621663,0.006665673,14160
TMIGD2,10.975539,3063,1.6014729,0.111635834,16502
HSPA4L,10.970685,3064,-6.9620566,1.7166425e-10,8135
TJP3,10.969324,3065,17.87425,0.0,1067
PLVAP,10.964209,3066,-8.752791,3.0869818e-14,6447
GALNT13,10.961096,3067,-4.793456,5.0225426e-06,10870
IFI6,10.960213,3068,15.242598,6.7868276e-31,2330
HBS1L,10.954458,3069,-1.111797,0.26754668,17688
CBY1,10.952063,3070,-5.35675,2.8797368e-07,10032
ATP5C1,10.950809,3071,8.401068,2.0212012e-14,6376
MCTP2,10.948974,3072,-11.099362,7.533214e-20,4680
NR6A1,10.948189,3073,0.50734496,0.61281633,19396
SNORA11,10.945281,3074,5.0131006,1.9248494e-06,10545
NPIP,10.9423275,3075,-8.045621,5.257583e-13,6948
FAM161A,10.939547,3076,-2.6666133,0.008656908,14323
KCNJ3,10.938276,3077,11.704664,1.6902399e-26,3083
FBXO21,10.936569,3078,0.28846312,0.77344096,20057
SNORA14A,10.931923,3079,-0.9637675,0.33726543,18086
PIP5KL1,10.923079,3080,3.1757653,0.0018165347,13392
PXDC1,10.922838,3081,-18.596651,1.3377272e-38,1363
F2,10.916552,3082,6.8718257,2.2584675e-11,7671
PXK,10.915926,3083,-6.753582,6.3252104e-10,8442
DERL1,10.913627,3084,6.708867,3.0170294e-10,8274
C14orf101,10.910386,3085,-2.9960473,0.003309062,13741
CKAP2L,10.894122,3086,26.488802,0.0,227
PLAGL2,10.893598,3087,3.9831774,0.00011163165,12038
MSS51,10.890607,3088,-5.769065,6.849466e-08,9625
SNHG7,10.886358,3089,-4.9361906,2.475697e-06,10623
CEP63,10.885615,3090,-8.06612,4.1514207e-13,6890
EBF2,10.88518,3091,-17.9218,1.8933665e-33,1967
MTHFD1L,10.876934,3092,2.2807577,0.023913942,15063
EEPD1,10.875944,3093,-22.92988,0.0,523
RABGGTA,10.874331,3094,0.6328372,0.5280323,19029
TOP1P2,10.872969,3095,9.92135,6.3703474e-18,5180
CCNT1,10.8689,3096,-4.612385,1.0525217e-05,11126
JUN,10.8635,3097,-17.329393,5.6761036e-34,1896
SNORA74B,10.857681,3098,-1.2019868,0.23190689,17458
ECEL1P2,10.857622,3099,2.454744,0.015237405,14719
PNMAL2,10.853808,3100,-20.104774,0.0,862
AZI1,10.853339,3101,6.9144793,3.1801917e-10,8286
MCM9,10.849851,3102,-0.6465533,0.5192166,19000
PLXNB1,10.845908,3103,-0.5237292,0.60148877,19343
SPATS1,10.843325,3104,3.7985609,0.00020051016,12282
POLR1E,10.840895,3105,-12.69288,2.2099404e-24,3544
PDX1,10.839264,3106,6.593446,7.0567e-11,7928
SNORA10,10.835157,3107,6.5220337,1.8560776e-09,8711
CREBL2,10.835097,3108,-15.975981,2.5333303e-30,2431
POTEM,10.833775,3109,3.4671109,0.0007172324,12907
LOC100287834,10.83242,3110,11.0737915,9.587167e-22,4176
FERMT1,10.831623,3111,-9.471981,2.0592394e-16,5682
ZFP161,10.828745,3112,-9.247389,9.414003e-16,5918
COL4A4,10.823463,3113,-7.26812,4.0763455e-11,7792
FKBP3,10.8226595,3114,14.47631,4.887692e-35,1774
LCORL,10.815639,3115,0.9124028,0.363129,18223
ATHL1,10.810997,3116,0.53097427,0.59638053,19321
WFDC2,10.8057995,3117,0.2756838,0.7832919,20086
VSTM2L,10.8053875,3118,11.110249,3.6864818e-22,4078
CLDN7,10.805382,3119,14.507564,8.987321e-30,2517
TRNT1,10.803214,3120,2.2013483,0.02924458,15212
ADAM15,10.800319,3121,9.89546,3.4951193e-18,5098
NODAL,10.79978,3122,-14.096403,4.1219877e-26,3156
CDK17,10.799418,3123,-2.3834803,0.018441778,14868
MRPS2,10.798504,3124,2.7176747,0.0074667283,14230
SLC35G3,10.7957,3125,-0.12041482,0.9043696,20544
PIGR,10.794879,3126,-12.622325,1.0630475e-22,3933
SNORD38A,10.793082,3127,-5.7873,5.9555628e-08,9576
PIK3C2B,10.787907,3128,-10.672341,9.190766e-19,4949
SMTNL2,10.787453,3129,-7.570007,5.401472e-12,7374
IDH2,10.780694,3130,13.510865,1.0450114e-25,3236
CPSF1,10.774954,3131,8.033664,2.586551e-13,6808
CCNB2,10.768723,3132,23.64321,0.0,456
WBP4,10.766092,3133,-18.547411,2.630658e-35,1739
SUPT4H1,10.765647,3134,8.710563,4.917965e-16,5811
HDLBP,10.756131,3135,2.7945027,0.0059277257,14080
RHOBTB3,10.752151,3136,-7.445757,1.061159e-11,7502
DCXR,10.749962,3137,6.52799,1.0148173e-09,8566
EXOC4,10.749316,3138,-3.187031,0.0017223208,13354
ADPRHL2,10.748966,3139,10.738202,2.2288732e-20,4552
EPN3,10.746994,3140,13.281293,2.5375612e-24,3556
HEY1,10.745981,3141,-12.641304,2.1058082e-25,3307
FMO3,10.744387,3142,-7.9811645,1.526893e-12,7135
SUSD5,10.740474,3143,-1.7309678,0.086114354,16213
GMNN,10.73488,3144,-1.7655411,0.079987966,16148
OBSCN,10.731257,3145,-7.074736,1.8652431e-10,8159
PRR14L,10.731243,3146,0.081367634,0.9352824,20655
GLYATL3,10.728029,3147,1.8129427,0.07217305,16057
DGCR2,10.723571,3148,-0.80902815,0.42010605,18531
PRAMEF20,10.722218,3149,-0.54980063,0.58377314,19264
MIR4301,10.720197,3150,-1.5052766,0.13558246,16729
PCSK1N,10.7190895,3151,6.8783355,1.0722344e-10,8014
NEDD4,10.717703,3152,-7.262014,3.6129343e-11,7759
